Study_ID	Sample_ID	SDRF_Row	SDRF_File	Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[cell type]	Characteristics[genotype]	Characteristics[replicate]	Characteristics[sex]	Characteristics[spike in]	Material Type	Protocol REF	Protocol REF__duplicate_1	Protocol REF__duplicate_2	Protocol REF__duplicate_3	Performer	Extract Name	Material Type__duplicate_1	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF__duplicate_4	Performer__duplicate_1	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[genotype]	Factor Value[RNA interference]	Characteristics[disease]	Characteristics[genetic modification]	Comment[spike in]	Performer__duplicate_2	Performer__duplicate_3	Derived Array Data File	Protocol REF__duplicate_5	Derived Array Data File__duplicate_1	Description	Performer__duplicate_4	Performer__duplicate_5	Protocol REF__duplicate_6	Protocol REF__duplicate_7	Performer__duplicate_6	Protocol REF__duplicate_8	Performer__duplicate_7	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Term Source REF	Term Accession Number	Factor Value[time]	Unit[time unit]	Term Source REF__duplicate_1	Term Accession Number__duplicate_1	Comment[technical replicate group]	Characteristics[recovery]	Unit[time unit]__duplicate_1	Factor Value[recovery]	Unit[time unit]__duplicate_2	Characteristics[compound2]	Characteristics[dose2]	Characteristics[time2]	Unit[concentration unit]__duplicate_1	Term Source REF__duplicate_2	Term Accession Number__duplicate_2	Term Source REF__duplicate_3	Term Accession Number__duplicate_3	Factor Value[compound2]	Factor Value[dose2]	Unit[concentration unit]__duplicate_2	Term Source REF__duplicate_4	Term Accession Number__duplicate_4
E-MTAB-13836	Nter_0h_IAA_3	23	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_3	ERS18334895	SAMEA115337030	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_3	sequencing assay	ERX12059565	Nter_0h_IAA_3_S3_L002_R1_001.fastq.gz	Nter_0h_IAA_3_S3_L002_R1_001.fastq.gz	ERR12685451	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/051/ERR12685451/ERR12685451_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_3.bam	P-MTAB-141159	Nter_0h_IAA_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			none	0	0	micromolar	EFO	UO_0000064	EFO	UO_0000032	none	0	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_3	24	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_3	ERS18334895	SAMEA115337030	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_3	sequencing assay	ERX12059565	Nter_0h_IAA_3_S3_L002_R2_001.fastq.gz	Nter_0h_IAA_3_S3_L002_R2_001.fastq.gz	ERR12685451	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/051/ERR12685451/ERR12685451_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_3.bam	P-MTAB-141159	Nter_0h_IAA_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			none	0	0	micromolar	EFO	UO_0000064	EFO	UO_0000032	none	0	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_1	25	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_1	ERS18334896	SAMEA115337031	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_1	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_1	sequencing assay	ERX12059566	Nter_0h_IAA_4SU_1_S4_L002_R1_001.fastq.gz	Nter_0h_IAA_4SU_1_S4_L002_R1_001.fastq.gz	ERR12685452	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/052/ERR12685452/ERR12685452_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_1.bam	P-MTAB-141159	Nter_0h_IAA_4SU_1.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_1	26	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_1	ERS18334896	SAMEA115337031	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_1	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_1	sequencing assay	ERX12059566	Nter_0h_IAA_4SU_1_S4_L002_R2_001.fastq.gz	Nter_0h_IAA_4SU_1_S4_L002_R2_001.fastq.gz	ERR12685452	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/052/ERR12685452/ERR12685452_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_1.bam	P-MTAB-141159	Nter_0h_IAA_4SU_1.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_2	27	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_2	ERS18334897	SAMEA115337032	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_2	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_2	sequencing assay	ERX12059567	Nter_0h_IAA_4SU_2_S5_L002_R1_001.fastq.gz	Nter_0h_IAA_4SU_2_S5_L002_R1_001.fastq.gz	ERR12685453	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/053/ERR12685453/ERR12685453_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_2.bam	P-MTAB-141159	Nter_0h_IAA_4SU_2.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_2	28	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_2	ERS18334897	SAMEA115337032	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_2	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_2	sequencing assay	ERX12059567	Nter_0h_IAA_4SU_2_S5_L002_R2_001.fastq.gz	Nter_0h_IAA_4SU_2_S5_L002_R2_001.fastq.gz	ERR12685453	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/053/ERR12685453/ERR12685453_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_2.bam	P-MTAB-141159	Nter_0h_IAA_4SU_2.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_3	29	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_3	ERS18334898	SAMEA115337033	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_3	sequencing assay	ERX12059568	Nter_0h_IAA_4SU_3_S6_L002_R2_001.fastq.gz	Nter_0h_IAA_4SU_3_S6_L002_R2_001.fastq.gz	ERR12685454	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/054/ERR12685454/ERR12685454_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_3.bam	P-MTAB-141159	Nter_0h_IAA_4SU_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_0h_IAA_4SU_3	30	E-MTAB-13836.sdrf.txt	Nter_0h_IAA_4SU_3	ERS18334898	SAMEA115337033	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_0h_IAA_4SU_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_0h_IAA_4SU_3	sequencing assay	ERX12059568	Nter_0h_IAA_4SU_3_S6_L002_R1_001.fastq.gz	Nter_0h_IAA_4SU_3_S6_L002_R1_001.fastq.gz	ERR12685454	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/054/ERR12685454/ERR12685454_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_0h_IAA_4SU_3.bam	P-MTAB-141159	Nter_0h_IAA_4SU_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	none	0	micromolar	EFO	UO_0000064	0	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_1	31	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_1	ERS18334899	SAMEA115337034	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_1	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_1	sequencing assay	ERX12059569	Nter_12h_IAA_4SU_1_S7_L002_R1_001.fastq.gz	Nter_12h_IAA_4SU_1_S7_L002_R1_001.fastq.gz	ERR12685455	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/055/ERR12685455/ERR12685455_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_1.bam	P-MTAB-141159	Nter_12h_IAA_4SU_1.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_1	32	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_1	ERS18334899	SAMEA115337034	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_1	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_1	sequencing assay	ERX12059569	Nter_12h_IAA_4SU_1_S7_L002_R2_001.fastq.gz	Nter_12h_IAA_4SU_1_S7_L002_R2_001.fastq.gz	ERR12685455	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/055/ERR12685455/ERR12685455_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_1.bam	P-MTAB-141159	Nter_12h_IAA_4SU_1.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_2	33	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_2	ERS18334900	SAMEA115337035	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_2	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_2	sequencing assay	ERX12059570	Nter_12h_IAA_4SU_2_S8_L002_R1_001.fastq.gz	Nter_12h_IAA_4SU_2_S8_L002_R1_001.fastq.gz	ERR12685456	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/056/ERR12685456/ERR12685456_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_2.bam	P-MTAB-141159	Nter_12h_IAA_4SU_2.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_2	34	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_2	ERS18334900	SAMEA115337035	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	2	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_2	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_2	sequencing assay	ERX12059570	Nter_12h_IAA_4SU_2_S8_L002_R2_001.fastq.gz	Nter_12h_IAA_4SU_2_S8_L002_R2_001.fastq.gz	ERR12685456	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/056/ERR12685456/ERR12685456_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_2.bam	P-MTAB-141159	Nter_12h_IAA_4SU_2.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_3	35	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_3	ERS18334901	SAMEA115337036	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_3	sequencing assay	ERX12059571	Nter_12h_IAA_4SU_3_S9_L002_R2_001.fastq.gz	Nter_12h_IAA_4SU_3_S9_L002_R2_001.fastq.gz	ERR12685457	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/057/ERR12685457/ERR12685457_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_3.bam	P-MTAB-141159	Nter_12h_IAA_4SU_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_12h_IAA_4SU_3	36	E-MTAB-13836.sdrf.txt	Nter_12h_IAA_4SU_3	ERS18334901	SAMEA115337036	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	3	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_12h_IAA_4SU_3	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_12h_IAA_4SU_3	sequencing assay	ERX12059571	Nter_12h_IAA_4SU_3_S9_L002_R1_001.fastq.gz	Nter_12h_IAA_4SU_3_S9_L002_R1_001.fastq.gz	ERR12685457	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/057/ERR12685457/ERR12685457_2.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_12h_IAA_4SU_3.bam	P-MTAB-141159	Nter_12h_IAA_4SU_3.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	12	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
E-MTAB-13836	Nter_24h_IAA_4SU_1	37	E-MTAB-13836.sdrf.txt	Nter_24h_IAA_4SU_1	ERS18334902	SAMEA115337037	Homo sapiens	HCT116	adult	colon	colorectal cancer cell	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)	1	male	none	cell	P-MTAB-141156	P-MTAB-141160	P-MTAB-141161	P-MTAB-141157	D. Wallmeroth	Nter_24h_IAA_4SU_1	RNA	PAIRED	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq			P-MTAB-141158	D. Wallmeroth	Nter_24h_IAA_4SU_1	sequencing assay	ERX12059572	Nter_24h_IAA_4SU_1_S10_L002_R1_001.fastq.gz	Nter_24h_IAA_4SU_1_S10_L002_R1_001.fastq.gz	ERR12685458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/058/ERR12685458/ERR12685458_1.fastq.gz	pSH-EFIRES-P-AtAFB2-mCherry UPF1-nterm BSD/Hygro P2A V5 AID7 (U1A3n2)		colorectal adenocarcinoma	CRISPR/Cas9		D. Wallmeroth	D. Wallmeroth	Nter_24h_IAA_4SU_1.bam	P-MTAB-141159	Nter_24h_IAA_4SU_1.bam.bai		Paul O. Wulf	AG Landthaler, MDC, Berlin	P-MTAB-141159	P-MTAB-141921	V. Boehm	P-MTAB-141921	V. Boehm	indole-3-acetic acid (IAA)	500	micromolar	EFO	UO_0000064	24	hour	EFO	UO_0000032			hour			4-thiouridine (4SU)	200	2	micromolar	EFO	UO_0000064	EFO	UO_0000032	4-thiouridine (4SU)	200	micromolar	EFO	UO_0000064
